CUSTOMER_ID,PRODUCT_ID,REVIEW_SCORE
01ea69b195809e2a8a932de44d8c0f73,64b7b1d7151216b171067bafdb70d0bb,4
1205480caca6c37f55954da838933b8a,9474f3c0da0c4fd0bdf88cf6ac1b5d04,1
e88d4e743698d9ff2690a7bec36cb88b,9474f3c0da0c4fd0bdf88cf6ac1b5d04,4
352960fe6741c7944bd2007d8d1d3f64,169837a0e2864f37482261c3d7a2dd80,5
b75b98505892c6caa0292f5abe181ef6,2ad7e937566ede4b158f9b06656b69ef,5
dd155e203febe51ad0be9fbdd27ea20e,5907ee011dfad4ad998e382fe4df3d14,5
01ea69b195809e2a8a932de44d8c0f73,115fdef806a3b8e9fc52a1dee818f2de,4
3e337c99e0f5ff7ba9a4b98fbf7412fd,643a66b1dc5dad3de6cb5a41549e72f1,1
a48ba60be28864ede4421c52ae28761b,962a6951154f98f2c8e9a5b8b2bcf4a9,3
9ee07155110b11036bb4ef6350157ed3,a9c07eb189dfb45ac5652b6a82f7b008,5
109f80397e4897bbcf56313c25850332,d2f2c2b94c6ac44ece0bd0dd202c7939,5
5183ebec380dce5c4d15954fa170301e,b31f6d8ca8da2fd8d4ee74cb899d2092,5
44bc4c58308826749dd6bc260f1ae5f9,b3c13ca98fb6f9dd5c6aec8b1d353506,2
dd155e203febe51ad0be9fbdd27ea20e,06b55f15e3505bd276acabbb4d3633f5,5
56327d59c871dd2d1ccfafbc6db5d6ef,ec72556b5da399d24fe06338e816a9ac,5
6191f53eb8ca0c04c84df58764791cd5,8e42c31b4ca1afbb6bbe17efdd666cf5,5
a4f28ed68b2f9af8945705a5b6a6703f,2a97ccde48b4f516a7a76352d03eff88,4
dcd522c6b3569f1e5b62b69a56a3b815,10c2160beca6757676b447aab88e5129,5
529f88b63d54d7c02bd9cbfd94ef9248,83b92639fffd1d55c9e04c77c86d8d2c,4
d7f9e3bed56f2896a2bd3a7a369d7d9a,173e9fe34bfe97f3a5e6dc57fe897b74,2
437ad6139f698f32fd5301c1bc636e60,6e7df7f4622d4360261995dbd5e787d0,5
d010acc7fab9dd6b4779bfe36b73024f,a511bdae1b7671858cdc3398cd601ab1,5
74fbb79efe8970851ed1762f096e2d4d,5135301d684848b74276f22afcc6781c,4
d8a527d4870db60ec4cb46a8dd8f1c69,65b96f012e6206481aeb67d31dd9b146,5
19a8557e231a08f8ba5848eff79f1199,cc59cf334461196527f790e5c9191ece,1
a7c105e27ad87e9c6c3f324645800bf5,3eb3d01a76a4cbaff641de8a47e4ebec,1
e5b8fa3d79376c3a36aeb7b6b413c647,dbda643f8da1758793ef0dab19c18688,1
a2e1b81e95b64a49c8715043ec2bf878,6fb9118651534879ecb3654b56a48a4c,1
cec800e76b1cc898de17926aa9e1e146,653db51f38df09a30a8f25e7933050fc,2
fc9fdbf5a26b1399e70bb3666cf7f9e6,01cf7c4cffff8db0a1cbe612bd2d50a4,3
71daf4742c71b01ee39793dc973b5591,72de34cc9f1e580f4c11d830be654271,5
50c98ff80c62d9255b10fff5f2fb57cd,53c61580d8e5c4941a358ee0335c1d5c,5
84b9f36a23bcee1236bc7f13afab749d,53c61580d8e5c4941a358ee0335c1d5c,3
6c44a903274653cddb1df3bcb05ac71f,75bc68276acddf2f0940f421a54338ee,5
aacae358a27a239fda5d05eb57a2a86c,4faca3ec2b35828a327cecd7fd0bc9b6,1
a5138200b55abbe1d5d8035503f7dcc6,d325b4b600e06bd11a1f8afdfdf3679c,3
1435646705531d9d7ecba595d247bd50,ab464d315185546c908a888506fc22c1,3
c52cc5ca33a25f1f2a5e6ba48a1dcbdb,bce3aa01b13b6e00307669191f690955,3
f0657244a858139dd9142b062d8903af,d22a5221a26ff421ad353360421f799a,5
5f2cfa9c8c34ab5d785fbf253c63b930,79b34bfd104ba0110090a32b86572944,1
940fe3db65ee9d7d1c57233b5f6ef1da,0a8bc1a07183eceacf95ae5cb4cbd076,5
1205480caca6c37f55954da838933b8a,5d1d8ec5b31c5c359f10c4b23b819170,1
d9fc6dc9a00c7ec73a0d416b9a1b0136,154e7e31ebfa092203795c972e5804a6,5
964b34423c822e9bd9831635ccc83db2,ffb2e8c1ddc7c3e590d2bc4c91de53e1,2
16bd290303092475ef758981282d5b9a,3af4f5bb8b0616387fe23646fa94e256,5
16b5a0c654239c91496f748d0ced75b1,c8b96022819f31119f1404ad2c3c1059,5
5b2b1bdafea16367486b3310068895fd,c8b96022819f31119f1404ad2c3c1059,5
addd04ab13841b53ffabd423c800847a,9041a4cde4a900bc259d3b1b6847f6b1,1
d1bbabb3e3423611877e48e9ee631bfe,0d944ade388f4db684ab7578aadcc0ad,5
c8c985eb0e68ec4d734b8053186e8f8b,19c91ef95d509ea33eda93495c4d3481,3
f134e43f36bf18609624f3e587b3b328,3dc7db1edfac20883ed35ecfec05a3cc,5
471c58cd2e88e9d71cb55ea00452a587,c2a241928535e097a96aa157dfaa86b5,5
6078c8dc51c6fd4e5b6eedc57b35c1bb,086351823300e0339f6955b27998c186,5
8338cddb98bbda6167cbec66540a8942,f4387cd405b21509803344d044ac2c3c,5
a67a246af6ba598a14cc86df3c0354ee,5dae498eff2d80057f56122235a36aff,5
0d861a5e4dd6a9079d89e1330848f0ab,5dae498eff2d80057f56122235a36aff,3
d05e102089074ece592f77a56e66d08e,e8726dba146280f6ac62eddbf22d71b0,5
9b8af4016c309c2f095b858fe4d6d551,dcf9390408cfcc20fbe35ae75f74d0c4,1
1205480caca6c37f55954da838933b8a,0e35a413d832e63c5d46101b7c88de0f,1
e5080a949c5c6925aa8b54b3f72bd8ba,2a5fd02982127e736ae8f4d6d020fcc8,5
f7622098214b4634b7fe7eee269b5426,cec51758e9839eb5414b214934430da6,3
3191981f84b69ebcca47bce1954371fc,69523f67543ff9ea6b1a15858fb59b3b,2
5e4aafed1eb7b023330c6085ea689f04,69523f67543ff9ea6b1a15858fb59b3b,4
d29d92e86e87e8732c9558570df752ca,69523f67543ff9ea6b1a15858fb59b3b,5
4934ff805b3b425278a6bf155a28dce0,6e423c2d28bfb207e1fd1d6e1df84721,4
85442da9cbd169529443a1d088a56346,6e423c2d28bfb207e1fd1d6e1df84721,5
b82f3c3423d8ffd289353c912be332f0,6e423c2d28bfb207e1fd1d6e1df84721,5
062850c890eb64c3bec2243bd551fb8f,9f51209599d82cd4c08f2d1c9442f507,3
24a982bba67ae6828be5c20e4b24dbf7,dd12801e4d1919e84bf6f90167f22fb5,3
5402fa00ec8cbb42d265854d2cb9841f,e30aaafe45e34ce07003ef0cfcb6e49d,4
dd7eb6ecd787c07ef08423cf05c6e56b,014d94f219fbff1166b9cf700eee36b2,5
07731871dbc303d9af056c55552492de,4563095e06df1fa67de2eade86f4f01b,2
1809a4d9621d6e57cbee32249da47055,b744e6c9118fe1df001c94ef9a4d7ab5,3
878fb7268261810f07f1f10e36624224,1ef5ef43b311a978115840517ac78943,5
a6fa8cc3630641be4f18edaee5e36e77,dbe0e186f7c51ded6ee647d3a069bb2c,5
fe86c2c022a8d1665da64dabf0ceeaea,e84997d75938765ef99930f908ceedf4,5
19a8557e231a08f8ba5848eff79f1199,4e5dc46fe4e31dd605f374ee43f0268e,1
46c8678b6afe29d90d3142f31ff01791,9163c7e81fd68452472912c4cde810aa,2
6141c2f0b2588d5a833cb947ca6c1a9b,461ad76d92ef0858a087d05f96b7d6e5,1
8d4d9c0d24e15be31a852a8f0630156d,3cc4b421c1f28dd22e86fc4aaafb600e,5
b0dcdd6af159e2c0b239f92dcc095d38,78efe838c04bbc568be034082200ac20,1
44132e7916e05d731a6e73ee520262f1,78efe838c04bbc568be034082200ac20,4
a01515e4086971d3bdd9b13283c6c5b1,837ef63763b3259b5a50d8984f3a7b42,5
cb831c015f5b26cae7cda73671c7510f,7bdb28a55646012fb3348058d629d9bc,5
4c529f790c9af49f184fc36151d28dcd,2ce17ef87d6bb64be1a0b36a4a614ced,5
6b90b6b48d55aa6fa6e3f9e9c3f04881,b91a91c07533369ef426985f93170068,1
782a9d54af42b95ff6da5a84b90e5c41,82cef15a4bafa854c7a2a2c9854b7e44,5
2e5dabe6dab5a3fde1bcc01ec8e59b54,76c73618750ec1718b6f51a96c498f93,5
4eb59d57e9c25a5d668bcea2100316a0,e27477bc051dcfafd523c6064551bd25,1
f73d378096054953caa2d69a8abceb73,fef0dd8c53552d0f784b7cc5375a3ffe,5
6719f20371d31cb16a4b76b7e2d1cfe3,fef0dd8c53552d0f784b7cc5375a3ffe,5
3c97b23a8b4e6e6e186ed13e99d295e2,2a149f2dc4ecc44e7e34f558886d59e4,3
cd152920bf236523f7f23b0c29468580,7e48d9554094858ee2269c4ef809f50e,5
76df3b6412d4883dbc84402a5c659b5d,0dadef6ed70b861b14eddb3a3ca6b73e,1
74741f26d461854aba87ef316dd54b9d,a08a20499b36a88c1ded2d041a863a9a,3
c0ca3b0cd457d58573982009c592f913,236fdb1c273caaa9a7dbff8111e6a4e1,2
2a6948d5a2d84f87a130ad8c02b542e9,cdbcde669141ea6af7193857333db4ff,5
611018ac0e01d2dbf307450bd9ffd29b,72f47ace173a4fa96b05a1462e025aee,2
ee4fb78170d564d965ac4d1cb80f5dd3,79fca321dbd3453bd8211690e39f1659,1
b04387f66716ae227cca39f8ad86ddf9,9afc7bd1c6286201ccf4bf74ffc9ce6b,3
a8a46b431d3684f3692579dbd45dcc9d,87838c210d9c925acac2619548950502,3
cd030cc7d9fe30c0ca7889aeffa326a4,5c2bb11cf2149bd4d9fffcc1246458c3,1
086f2e7a1b67f590d6440b35b2e7246e,656e0eca68dcecf6a31b8ececfabe3e8,5
59e70f1a3f114665e9d5e636b52c2607,a1dd59756b92c62cd39375d0b0222698,5
29c5b9b7cdb1dc4e4a574c5685c83102,a1dd59756b92c62cd39375d0b0222698,4
6c44a903274653cddb1df3bcb05ac71f,274d4e727ddbeb7c392ea2e551e3a77d,5
26d42563197b6dee87cd3c74a65cca39,53d71d8d9d6878f6f0b9fe0ed79445d5,3
426cffff769b755f3d032efea2afb4b4,4d38e93bf8056fbb01a32e72f0257df8,5
ccf45604e113bb9494059aba9817b285,c909912a223f3d98dd5c1eac6e93fecd,5
67ec955996d7971b82e80aea6029aead,c477957dd9b5f51032f3631c50630585,4
6b9961cd2c203b4154482e717236a58e,c7858457bc43561ccb96aaa2932cb085,5
337c852ccde94a3fd2b633895534a4c0,460a66fcc404a3d7306d5f50fcb2d18a,1
a1dbed0cbd8ce98fca7d5add7cb94689,61509eaebb2d4bd1a7511b1a75703f8c,3
ce189ff73aed087ab7393da0c12fa5d5,2028bf1b01cafb2d2b1901fca4083222,4
21a498fded382f294edbde28ccb9c002,0cd1e5169a1ba33d42fc9f76345a4504,5
71901689c5f3e5adc27b1dd16b33f0b8,da7813106f94601e6022f50017299e2f,1
dea5d6374006a4aa182a73371da9f731,8b51c6ccc9c0548c951214e1cd1547ff,1
24f8c8bdc4c0d2f09fab6429e2d10ca5,8b51c6ccc9c0548c951214e1cd1547ff,1
0ef00481c9167acfacca4616798fc06d,8b51c6ccc9c0548c951214e1cd1547ff,1
599db69c933e5f5a111f44e413ecff87,8b51c6ccc9c0548c951214e1cd1547ff,1
4a6ed71930a8dcd917e76a360713582c,8d7d29e5fb9ff5333009326c87fc04e9,1
d0d47db5ad7c0d4e67ef8587667fe9b4,d8c0c707d3724304033f593878cbf1e6,2
e1e2548b6530546bddddc6dc623c6281,1f792af77962621fcc80d95c2897bb19,5
6c7aa7f4eee619102606e20914da066a,7cefa61c9500d9b227894dc48d8b5a0b,3
a103cd66a980f336d30492d01e9c3d71,9373355c0da0bbda1d469b3504731ccb,5
d79f4a65ae3208f10ffa62977683c546,8f182b62914de7e1eac12f09b125e9a6,5
ba7df02cddb36d302d9a87ed492fdf07,c4c508eec81b6f7eb8153419004c6450,5
4817f07387a8f00e2be43bf9ea007e4b,8264f2dcca3aa83cb217d7f09e9c8cf8,5
e36ec26bae335f7b13951d6897b8802f,c589625c8ccc7bfd2e8f1fb041e24c4a,5
cc93c8a56518db1b736fbb33bb74228d,c589625c8ccc7bfd2e8f1fb041e24c4a,5
b9038bec8a0b992f070fde7610f94a66,c589625c8ccc7bfd2e8f1fb041e24c4a,5
74f6b68ef147f4ed4c8abde5f5960481,c589625c8ccc7bfd2e8f1fb041e24c4a,4
1aeb1588530c8d12fbea98e9c6b102d3,29e3ff0225dcccc5bce7606bdb6362ca,5
a7c105e27ad87e9c6c3f324645800bf5,51f3e4065d72846204cb4f46d8d241cf,1
9a31f5e48f4274cd08d49d5b6681be28,87590844d536e6b92ecf707a50b1c2c5,1
e1e2548b6530546bddddc6dc623c6281,8c6d562d9dde3d9658cf7496f61c1bc0,5
febf66a130bc1bc3d35546f466261511,422b4786464320e3645a7e018ba60d8e,5
670de4316291fd064c67a6dc89b10ca4,f15c46e2da924b1fc76fe638911262bc,1
b403064ab79055c7c332d922feff2bb6,57f2bc497c1a3ebe41ba7a06d78ed159,5
91eaf667c6a3a4a40a147e8ac21f1877,57f2bc497c1a3ebe41ba7a06d78ed159,1
34beea970220d74027a3daece88c07b2,57f2bc497c1a3ebe41ba7a06d78ed159,4
bd51b2cec679d73d1170c69ec4a2c3de,57f2bc497c1a3ebe41ba7a06d78ed159,5
83ea5d4cd198792de3596cf94415c907,57f2bc497c1a3ebe41ba7a06d78ed159,1
828f99cdaca50196ee0a0b5f296017ab,57f2bc497c1a3ebe41ba7a06d78ed159,1
08ebd8171843fa54338c3474439144a2,57f2bc497c1a3ebe41ba7a06d78ed159,3
9f3b1b02cab2d6e609b3991f5cf2c203,747152211829957938862c1c57a30f16,4
bb0b2233b45074b8a5abdc679417bef3,f0f8e8693b43bde9ee1a7eedfe3d067b,5
911035bc0dcc0c5ee9580cbe3e59ed06,36e188142f61f077323f5d175e1af77e,5
cc0c38361d064bff576ef1fc19336cb8,322083bacc83416f56c4110e0216c2e1,5
accd76590a428aba5e578d4a7505645c,4821fcfd5ac4f89ee295f3ac1f20c7a3,5
06c6f4eaf3c4f75577aced1da71c244f,31352e05b5f8620929e1b8bbbeda5578,5
2247fcbb5b0868e23a64ec1bdd6564ec,19884358087155dcb193ae99f344fa30,1
36dc6bb91bda12512a7e6c9734eec98d,01b660ebc1a0c293ccf9b117fa6dd8bb,5
32995e4cbc0128fbe56e9ee101a31916,96b200840d3b01d948ee9d507f6bcb3e,5
4238449f57e600dc2183fa60672b3c1f,9565229244e9341fb8c8069879cf73cd,1
bd5c3a196a27361936b5ff684b567570,e70d8bce868310111ec36d96f6d80a9c,5
46ec8bcd9649f0f7bbb179bb59d6702e,71f0bc096460c175e49cb3826bc8761a,4
8a39ba1fb8abc94cc279453bce49038c,c4e4a69d5b6ca483ab74aa846587d11f,4
dcbb7859db42a729d4cc316eb6691974,ec2d43cc59763ec91694573b31f1c29a,5
91694ff681d33e1a57cbb4bc22f3342e,ec2d43cc59763ec91694573b31f1c29a,5
ab73bc2a2fc1188712c1c764be830d08,b112694f32005c5254383ccf38bfd11f,3
74741f26d461854aba87ef316dd54b9d,d4ef01e7655c13ceef1d7d248e0fdd99,3
bd00d85fe38ab7724a32f2608f8e39eb,fb19ac22e32dfecea21afbdde4b97b5f,5
ba2670f501b017aef92d953a58982d10,fb19ac22e32dfecea21afbdde4b97b5f,5
71901689c5f3e5adc27b1dd16b33f0b8,03d817e5e392e78674ed0bd8195f9159,1
04411d029ba983c1386fc99accec7c63,09b0d15a8cc9a84e7af7e0225f67dc45,5
0af8a25fb0b6f833724bb5818275807b,09b0d15a8cc9a84e7af7e0225f67dc45,1
33e66871536941873f7c041f120012be,09b0d15a8cc9a84e7af7e0225f67dc45,2
94595ccee21b11325952776b516a0345,09b0d15a8cc9a84e7af7e0225f67dc45,4
3f7c3edf69a273ced1ea2dd193cbb7dd,8c59dc491e73996f708d433188285ed1,4
7074b20d7eb3f9f5772cd7cb57943fdf,9b056287fe05c2dfb1394ff376621eca,4
a6d8c2fa92836346256c28d885d9eea0,6f46359e56f51d5deded13adcd1c255c,4
fb6895f16f2b933e56af615dbcecf0aa,09c3a2ea33f044aebffecd6681e00133,5
1eba0a3110dfb65297fc6fe9959c3641,fca62108387e25005784da2f551466a1,5
329b7eb09d495661adbfb762e90eac15,2de5c479fb0c490a0f2a2f3ab36e71b6,4
0197df52c22d6ef0aa52ffb63ac80404,2de5c479fb0c490a0f2a2f3ab36e71b6,1
d71c6edfaf2850bafce5d8a655d34413,f25bb6afe10215e774d598f4f79d74e8,5
ebc3b08c677f9b7b302982773fae3dbf,27c0cea4dc76549f5bd124d9cad0ae3b,2
35aa57b591f1dd750d03ad11047bf18a,27c0cea4dc76549f5bd124d9cad0ae3b,4
93b5abb190d46114e4ef01a59bfd85bb,e868c0f77a736432fd2f4f905858ef26,5
29cd5d64c1d683f8d652670417b62b8a,4407440c06d8c11ce1b2e61c4382a8f3,1
e9bca2aac8f400109e997596326d9227,1550a0fe151b511cb7cb327c55c865d3,4
2e8b2cd27d9c45276aaf3fa97a15edeb,eccec1984cb1d214cc91f3168b113958,1
7a5f00b8eaeff82f1d3be0ff6ef8035e,65223c26538a2226610efc437e488b77,1
4e5625bd8071649b275dcce5f9aaec1c,badbf5d003888b6338ea8774b4ac9717,1
51c6d78b0966e3ea78adb5f8c7be6c5a,0fa81e7123fd0ebe03adbbe99d912827,5
a0b828674053768d72daefb412b43410,2ac41de9b0580f84618e017249626a72,4
3b54b5978e9ace64a63f90d176ffb158,710b7c26b7a742f497bba45fab91a25f,4
337c852ccde94a3fd2b633895534a4c0,cbe73e033835920bea2c769177237510,1
e77c725677d8c9c7a37159276095b116,4298b7e67dc399c200662b569563a2b2,4
5c51fe11e0c3a016201653955c6090ee,8bb27b1d96be90b36b8d0c7f30931d52,2
e09bddc2b1cb1ef0e2e4829e02303212,d1c11e104455ab36d3e5b7458a9189d2,5
a0f578fe552521788131d5e9cb728e0b,d1ea79912538f8c08574d206777837bf,5
bfac2ef907f4452ccf633343ddfbac3f,b84a91f1e58b1f44daf3a9b74a83f1d8,5
9ae4bf2bb990fa503baa7e1feaf6f60e,3c7c75671b25b927f05e68b233263e5f,5
accd76590a428aba5e578d4a7505645c,88703479ede641552b11881f0d2a6f6b,5
96ea57fa9cfeebd7fa51c5cc238c6126,6abd84909e8ed79ef808c16f90b91093,5
29cd5d64c1d683f8d652670417b62b8a,a1e33e0a3ead282527fab4ff0f72706b,1
ef8d59a019f2f85c6ccb715d0da3947c,a861d5c0df81a446e7e60ddb33ec0659,1
0a63548671f07e285558169123b2ab35,bb42f37fc3d9130e4a4339d24a47dd7c,3
8879c7d78891f3ea3634bf6369c02587,050d890ccc1c0874e166c9af9c6dd821,4
d29d92e86e87e8732c9558570df752ca,c756c946d61f5ffc068418badfb6302c,5
2fcb7134817794819a8fe5e29c80fb9e,41c24b8ce92d1a2cac62db5edfd088b2,5
e1962dab54d985f90ad2a139dc2f5e54,41c24b8ce92d1a2cac62db5edfd088b2,1
185086f7b5b98370b0d12e2100a69e08,88ffcf27478318ba55b1f9d22d65ce97,5
91694ff681d33e1a57cbb4bc22f3342e,55b04296824029ae20bbeb3b200e69d0,5
8253eb6666e74b699841a5ad240bfcda,4f0abfbee7569e43b80f9aaa256a9bf8,5
eb45ea5db48052fd29e0c6dc79b40de3,4f0abfbee7569e43b80f9aaa256a9bf8,1
4d184b2d4fcbc123ce36c25707636477,4f0abfbee7569e43b80f9aaa256a9bf8,5
3051d9077213c59aa7c02b834b88c343,4f0abfbee7569e43b80f9aaa256a9bf8,1
e155239b84f65a2131ab4ade06f9fcb2,4f0abfbee7569e43b80f9aaa256a9bf8,1
14e866d63b658a85948f6b785ea82d2f,4f0abfbee7569e43b80f9aaa256a9bf8,5
e17afd09a7415bfaea4762a63683b83e,c5cc16e72344194c359106a8061c83f5,5
3d9b3665a39eb741b1ae50706cbddb8d,6eb70dfb283dc3f645ed7b03c990dc72,2
446178189afff5d8bc533ad62ccde8e4,34c58a18b4dcac5fd8d96e8e08b738ed,5
ac3e01509ab5a9e7bb1bb344048ef81d,81310f3abbc71bf476f866abfa353df9,5
c4dcbf01db308f71ac36429315b8f755,802b8430511a39ecdad069cf6c7dd812,1
1f91e5b12976cbf0cc92a143dda96e0f,368c6c730842d78016ad823897a372db,5
9801a1119c91032c99a15a846d4f5aa0,368c6c730842d78016ad823897a372db,5
33e66871536941873f7c041f120012be,368c6c730842d78016ad823897a372db,2
e898b5ef24833b9cb9e2d4f00b937595,58f579bb52bea63fe1c6c39c2d4272d8,1
f79c9ce96b5c0d7c708917616a0ba2fe,6e9e036c6017814b391e3059fdc9d315,3
22a4b8a7912abc2b02051dca85e02564,94974b8c613bc6fae9700e6c01f626ae,2
af1f25102280108074d2a310ffe4bd1e,fedbf77eb491dfc9ac276b9ea9ee10c6,1
d699f64b223f98ab755be189008776e1,530d9436af6fa4960e9754ce4128b468,1
eddc5297a74164ee82529b15e8357af7,936a034fe3b07b7ae7c87fc8ceb0749d,5
4e91e8b56d8681a7002d2487ca151c92,9411bee3a54ddfd68c52f1fdf4cd446c,5
c64e6cd99ad2fafbb731fb38d4f17ca6,508d5e8ce8e79bb506f9f0c096b295c4,3
a1dbed0cbd8ce98fca7d5add7cb94689,21ee06f7fd37a6fe4841865339411674,3
71e1b42b5409c7a08234a645bd1e3ab2,aa70ae9ee9a798d44ae6e00ce6d82cb1,5
8a2f91d09e7ed0db94b1c9d1dac0e305,aa70ae9ee9a798d44ae6e00ce6d82cb1,5
b9038bec8a0b992f070fde7610f94a66,aa70ae9ee9a798d44ae6e00ce6d82cb1,5
0d3d95013b7a4c460a17c5e041aa0680,2d15b61e2962412ec20c326895c4603a,1
6e395adcac53d7819940f584122d9fa9,ae6a082af3a596a2fcbef378ebfae8c6,1
73b25d06c4c8b89ac3c9ec3198e843d7,dde1e366db6c0e996f4e1d92122b431c,4
f90f26ae5ceccfc421ea191d8e72e054,5b3c2a0b39f0a99d946e2055617d11f2,1
144d6b2679193370edcdceae5c0a407b,81fa3a54b696e8510a2f5cd69b29337d,1
16b5a0c654239c91496f748d0ced75b1,a996a150a7fd0eba6a177ec84b939b51,5
5b2b1bdafea16367486b3310068895fd,a996a150a7fd0eba6a177ec84b939b51,5
fdceacbf1e29b39745ee431d0a864d0f,db61ac5970110fba38fe6caf8844dbf5,1
fb6895f16f2b933e56af615dbcecf0aa,9c0f79b9daf5436386477b4e17b94389,5
310469dd77c2f155761bee2e21b06ba8,2f20a2013902657c0800ddf524514e4e,1
8941b349c86c4d2d9bc5487da97276ef,2f20a2013902657c0800ddf524514e4e,5
fde106d687f66d052aa9b6b169f250d0,2f20a2013902657c0800ddf524514e4e,3
11244cf8d874c6d68a233bb20d738c53,2f20a2013902657c0800ddf524514e4e,5
9e19d3afe473add7d527fab6da00dcf8,d79269e0532dd1d04403600e14565046,3
932289aae7b7195bc53d4c640ea071f4,5a2c5357841ae997771d179eee3f2027,1
beaefb15f57098290db7f598c19dcf87,8e4650bd2f4ffa24c882da51ba7b1a47,2
e898b5ef24833b9cb9e2d4f00b937595,24543438ec09114a42a153f76ae693f2,1
652084fec8b64f212491016127526bcf,779e74ce337266c06bf392935ab34bc8,5
c5e7211f8786d4dd60119623f6364818,ef9f0516d07f695fa0eae9a8169c8fdc,1
87d8a79b1f818010f6bff9a06a526905,fdbd77fe1773263558126c16e0b4b67c,5
814605f2161337c56520639099b0199f,019003324f0a201dd2c8962beaf94b6d,5
3798322b28e44851698f319a8471fe5f,608f44934fbb70de5e05998ae59f4e46,5
63d57fd57b274adde9efa6f649d07d45,6522b16614da30655a6a5ce4c8f2fb8b,2
bb0b2233b45074b8a5abdc679417bef3,732a5a52382de386f82728b54616c44c,5
1b041c48f40d5b43b5a5d1a22b78cb4b,3c14f8a3874197fe07fe94b4d5d9af86,3
94595ccee21b11325952776b516a0345,066cc58255ee9ccb3e6da9d3edd02a7e,4
0d3d95013b7a4c460a17c5e041aa0680,37318ccebb2ced72bd1b548b55ab4e31,1
46a3a937b2edffe17393b408e1c8c96d,37318ccebb2ced72bd1b548b55ab4e31,1
9a31f5e48f4274cd08d49d5b6681be28,092eff69a9499b052a2258f502ea0775,1
5c249c721eea202f6130a24ede66ebe7,c41eca01a8bceb6c987b2a935a5ad1cb,5
466fc410d15081af6868cdf2fa2322ce,2b9b580cdc992e165ca0336a078d695f,3
